step_return,sharpe_reward,drawdown_penalty,overtrade_penalty,total_reward
-0.00019995002498764667,-0.004701006342522821,0.00027123892216526275,0.0002,-0.0011412895814051915
0.00018789606340373873,-0.004088589981349561,0.00025250028055060565,9.280040641958304e-05,-0.0005662636217014061
0.00048085092792934676,-0.0027696298214010544,0.00020453660275187614,0.0002,-0.00020064865696263487
7.584639407405177e-06,-0.002680587090129875,0.00020377969014751313,9.273984970537738e-05,-0.0005569936094584728
-0.00015280385341482977,-0.002979623762529467,0.00021902893716709386,0.00015284204483032227,-0.0008226372116651925
-0.00028876200081428687,-0.003581299694899731,0.00024784189001439,0.00015278900874861882,-0.0010475228690672688
-0.00019995002498760105,-0.0039523404683435214,0.00026778733652104873,0.0002,-0.001062971408343002
-0.00023024190566275888,-0.004373662237063091,0.00029074987122065164,6.696396847898547e-05,-0.0010253219690687053
0.00033442623639978617,-0.0035466031949171737,0.00025740448196583907,0.0001305110634483718,-0.0004081496285061421
-0.0005112515332808509,-0.004554879599049253,0.0003083980368578458,6.975401294997221e-05,-0.0013448915429935943
-5.9842302171504195e-05,-0.004581403093906074,0.00031436381182648544,5.560579555306969e-05,-0.0008879522189416668
-0.00021267412675262236,-0.004918049302015635,0.00033556436745258485,0.00015053113630021498,-0.0011905745607069856
-0.00019995002498744322,-0.005215465888076574,0.00035549227384767214,0.0002,-0.0012769888876427728
8.090455558536333e-06,-0.005094289468144093,0.00035468610438626146,6.312397340600901e-05,-0.0009191485690481435
0.0002665740508492242,-0.0044819533652696465,0.0003281232494129652,4.3932647672801914e-06,-0.0005141377998579858
-0.00026673168376794865,-0.004895848662423066,0.0003547088969229608,3.322594815115437e-05,-0.0011442513950843704
0.0001773505118376105,-0.004475517859139688,0.0003370367535436224,5.832064066500685e-05,-0.0006655586682849876
0.0002227070951035721,-0.003988819543366976,0.00031484110450958995,8.192229956634323e-06,-0.0004992081936993498
-0.0011516925278294606,-0.0059502926521813075,0.0004296477571450188,0.00016231979275058514,-0.0023386893429431952
-0.00018137171638131762,-0.006158950010675915,0.00044770700283199775,0.00018141704797744752,-0.0014263907682583543
0.0011955199568754364,-0.003998070868206258,0.00032869024980117267,1.6253975960862255e-05,0.0004507686442927757
0.000620464429079153,-0.0028869696858815678,0.0002668477475014441,0.0001976086415585757,-0.00013268892856902362
-1.4484283399332734e-05,-0.0028617190283895485,0.0002682923107429781,1.448790356516838e-05,-0.0005834364005464341
4.319517274830333e-06,-0.0028068675246062523,0.00026786151790876605,1.4480872978619696e-05,-0.0005587096260731807
0.0,-0.002760714585992334,0.00026786151790876605,0.0,-0.0005439329765079995
0.0,-0.0027160664560721927,0.00026786151790876605,0.0,-0.0005394681635159853
-0.00019995002498741912,-0.00298113227161392,0.00028780296149030895,0.0002,-0.0009858662136391202
0.00014621687599207682,-0.002712381508544795,0.00027322335554103163,0.0001999400279886048,-0.0005981846583920391
-3.4853870350739694e-05,-0.0027226736101312325,0.00027669921968469474,3.486258164048195e-05,-0.0006186830326890397
-4.475072038159526e-05,-0.002747230377155474,0.0002811619092334444,7.163768937774576e-05,-0.0006722733567083328
-0.00032373520755938273,-0.003175261940847698,0.00031344440798033914,0.00010645589656483275,-0.0010611617061893244
0.0,-0.0031285184617612124,0.00031344440798033914,0.0,-0.0006262962541564603
